CAND_ID,CAND_NAME,OFFICE_NAME,CAND_PTY_AFFILIATION,CAND_OFFICE_ST,CAND_ICI,TTL_RECEIPTS,TTL_DISB,TTL_INDIV_CONTRIB,CAND_CONTRIB,CAND_LOANS,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,COH_COP,DEBTS_OWED_BY
H4CA09085,"DOOD, BRETT R",House,REP,CA,C,121330.42,121330.42,121330.42,0.0,0.0,0.0,0.0,0.0,0.0
H4CA09093,"LINCOLN, KEVIN J II",House,REP,CA,C,2278918.26,2254794.13,1335500.51,0.0,0.0,465595.4,5000.0,24124.13,15325.25
H4CA09101,"MCBRIDE, JOHN",House,REP,CA,C,12665.01,12635.01,11665.01,0.0,0.0,0.0,0.0,30.0,4382.59
H2CA10236,"FENG, KARENA APPLE MS.",House,IND,CA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0CA10073,"DESAULNIER, MARK",House,DEM,CA,I,664974.75,611351.83,285976.17,0.0,0.0,377249.0,0.0,628987.32,0.0
H0CA19173,"DENHAM, JEFF",House,REP,CA,C,34.79,83086.76,0.0,0.0,0.0,0.0,0.0,94493.15,0.0
H4CA10083,"JALIS, MUSA",House,REP,CA,C,859.19,859.19,0.0,859.19,0.0,0.0,0.0,0.0,0.0
H4CA10091,"CHEN, NOLAN",House,REP,CA,C,5895.0,5895.0,1255.0,0.0,4640.0,0.0,0.0,0.0,0.0
H4CA10109,"PICCININI, KATHERINE",House,REP,CA,C,40733.96,38651.73,38179.38,0.0,2312.0,0.0,0.0,2082.23,5520.44
H4CA10117,"SWEENEY, JOSEPH J",House,IND,CA,C,15515.0,14364.2,15515.0,0.0,0.0,0.0,0.0,1150.8,21016.74
H4CA11198,"MIKELS, MARJORIE MS",House,DEM,CA,C,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,10096.76
H8CA05035,"PELOSI, NANCY",House,DEM,CA,I,10223363.88,11739026.18,9554439.66,0.0,0.0,251518.53,130.94,2078066.46,0.0
H8CA12262,"BUTTAR, SHAHID",House,DEM,CA,C,778.68,608.98,0.0,0.0,0.0,0.0,0.0,377.44,24056.2
H0CA15262,"SHARMA, NISHA",House,REP,CA,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.76,0.0
H4CA11164,"LOU, BRUCE C",House,REP,CA,C,208130.5,208130.5,99069.66,4151.26,87170.0,3300.0,0.0,0.0,0.0
H4CA11172,"ZENG, JASON",House,REP,CA,C,39286.71,39286.71,760.0,0.0,38526.71,0.0,0.0,0.0,0.0
H2CA12190,"CURRY, ERIC",House,DEM,CA,C,7913.31,7913.31,7913.31,0.0,0.0,0.0,0.0,0.0,6187.1
H4CA12154,"SIMON, LATEEFAH",House,DEM,CA,O,2231456.15,1945801.44,1913404.94,0.0,0.0,270574.01,0.0,285654.71,0.0
H4CA12170,"DAYSOG, TONY MR.",House,DEM,CA,O,18760.46,18298.89,2657.46,16103.0,0.0,0.0,0.0,461.58,0.0
H4CA12188,"SANCHEZ, TIM",House,DEM,CA,O,102802.71,102742.72,87968.5,2280.0,0.0,11000.0,0.0,59.99,0.0
H4CA12196,"TRAN, JENNIFER",House,DEM,CA,O,344452.27,333359.4,274389.14,8625.0,41436.15,2000.0,0.0,11092.87,43186.15
H4CA12246,"SIKDER, ABDUR R DR",House,DEM,CA,O,21938.0,21946.2,21938.0,0.0,0.0,0.0,0.0,-8.2,0.0
H8CA09060,"LEE, BARBARA",House,DEM,CA,I,375045.69,427254.55,363166.36,0.0,0.0,11800.0,0.0,144.39,0.0
H2CA12257,"NUERGE, NED",House,REP,CA,O,3397.0,4720.38,3381.0,0.0,0.0,0.0,0.0,0.0,0.0
H0CA22102,"ARBALLO, PHIL",House,DEM,CA,C,116818.03,99934.56,116818.03,0.0,0.0,0.0,0.0,16833.47,0.0
H2CA13115,"GRAY, ADAM C.",House,DEM,CA,C,6432861.59,6293278.56,5255055.1,0.0,0.0,677578.2,15839.53,191957.72,20565.55
H4CA13095,"BOYD, BRAD",House,DEM,CA,C,7700.0,8468.4,7700.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA13123,"MARTINEZ, DIEGO J",House,REP,CA,C,0.0,890.0,0.0,0.0,0.0,0.0,0.0,130.7,2268.58
H2CA13131,"DUARTE, JOHN",House,REP,CA,I,4576132.43,4386892.76,1761346.96,0.0,0.0,1354621.88,14500.0,214758.3,119346.18
H2CA15094,"SWALWELL, ERIC MICHAEL",House,DEM,CA,I,4143083.15,4471680.34,3347503.42,0.0,0.0,628032.04,31.3,300002.78,0.0
H2CA14196,"WONG, THOMAS",House,REP,CA,O,1637.26,3647.82,0.0,1631.26,0.0,0.0,0.0,0.0,0.0
H2CA14204,"IYER, STEVE",House,REP,CA,C,0.0,5975.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4CA14093,"KRUTTIVENTI, VIN",House,REP,CA,C,850582.78,842783.13,98311.78,0.0,700000.0,51521.0,750.0,5799.65,804986.02
H2CA14220,"SINGH, MAJOR",House,NPA,CA,O,4201.0,4943.07,201.0,0.0,4000.0,0.0,0.0,513.7,20827.98
H2CA14162,"MULLIN, KEVIN",House,DEM,CA,I,808090.91,778853.82,328461.47,0.0,50000.0,428005.79,0.0,51771.24,244.0
H2CA14170,"CANEPA, DAVID",House,DEM,CA,O,6642.0,6862.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA15110,"COTA, JACKIE S",House,REP,CA,C,0.0,2329.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4CA15074,"KRAMER, ANNA CHENG",House,REP,CA,C,160182.74,158495.01,139467.38,1100.0,18400.0,0.0,992.86,1687.73,18400.0
H0CA15171,"SIMITIAN, S JOSEPH",House,DEM,CA,O,1645810.66,2167398.07,1073806.69,0.0,250000.0,14450.0,0.0,48784.32,250000.0
H0CA18068,"KUMAR, RISHI",House,DEM,CA,O,318178.78,315757.1,293666.11,0.0,22600.0,0.0,0.0,1312.84,302600.0
H2CA18148,"RADING, AJWANG",House,DEM,CA,O,0.0,595.78,0.0,0.0,0.0,0.0,0.0,2049.45,0.0
H4CA16171,"BERNSTEIN, JOBY",House,DEM,CA,O,146659.51,146659.51,137049.51,6610.0,3000.0,0.0,0.0,0.0,0.0
H4CA16197,"LICCARDO, SAM T.",House,DEM,CA,O,6226443.41,6136051.31,5887218.18,0.0,0.0,212449.0,0.0,90392.1,199854.49
H4CA16239,"LOW, EVAN",House,DEM,CA,O,3717868.88,3636633.62,2955557.0,6600.0,13661.87,402295.0,78.36,81235.26,4000.0
H4CA16247,"DIXON, PETER",House,DEM,CA,O,3400472.15,3399433.82,1577784.2,135456.09,1657000.0,19000.0,0.0,1038.33,1657000.0
H4CA16254,"MOSTAFA, AHMED",House,DEM,CA,O,352347.98,352347.98,304400.12,45947.86,0.0,2000.0,0.0,0.0,0.0
H4CA16262,"LYTHCOTT-HAIMS, JULIE",House,DEM,CA,O,721756.37,721756.37,690756.37,0.0,0.0,21000.0,0.0,0.0,0.0
H4CA16288,"TANAKA, GREG LIN",House,DEM,CA,O,26928.85,26928.85,6773.86,6399.86,13182.0,0.0,0.0,0.0,0.0
H8CA12098,"ESHOO, ANNA G",House,DEM,CA,I,622171.38,1056422.63,259304.0,0.0,0.0,356800.0,0.0,86697.18,0.0
H2CA16100,"TACHERRA, JOHNNY",House,REP,CA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58772.54
H2CA16159,"SOLOMON, BENJAMIN THOMAS MR",House,REP,CA,C,100.0,165.0,0.0,0.0,100.0,0.0,0.0,-65.0,100.0
H4CA16155,"RYAN, KARL",House,REP,CA,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4CA16163,"OHTAKI, PETER I",House,REP,CA,O,94035.03,93904.84,17895.0,2719.99,70000.0,0.0,1000.0,130.19,106684.65
H0CA15148,"HONDA, MIKE",House,DEM,CA,I,0.0,2803.75,0.0,0.0,0.0,0.0,0.0,8106.51,105815.19
H0CA17193,"TANDON, RITESH",House,DEM,CA,C,26133.46,26443.64,26133.46,0.0,0.0,0.0,0.0,0.0,2089.31
H4CA12055,"KHANNA, ROHIT",House,DEM,CA,I,10570516.03,5149945.7,10130965.0,0.0,0.0,2000.0,0.0,10709091.4,89348.3
H4CA17310,"CHEN, ANITA S",House,REP,CA,C,73273.05,72202.27,72028.44,464.11,0.0,0.0,750.0,1070.78,625.0
H2CA18171,"ACEVEDO-ARREGUIN, LUIS",House,DEM,CA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5918.38,17072.0
H4CA16049,"LOFGREN, ZOE",House,DEM,CA,I,2327179.93,2498797.41,1462434.43,0.0,0.0,686799.01,31.3,239752.35,38513.14
H4CA18128,"MILAN, LAWRENCE E",House,DEM,CA,C,0.0,25.34,0.0,0.0,0.0,0.0,0.0,444.92,0.0
H4CA18136,"NIJMEH, CHARLENE CONCEPCION",House,DEM,CA,C,203731.66,203649.42,83031.15,80200.0,40500.0,0.0,0.0,82.24,166441.01
H6CA18123,"EKPETE, ULOMA",House,DEM,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H6CA18131,"EKPETE, ULOMA",House,DEM,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA18163,"HERNANDEZ, PETER",House,REP,CA,C,198166.89,199052.48,191568.19,0.0,0.0,3500.0,0.0,1413.33,2500.0
H6CA19147,"EKPETE, ULOMA",House,DEM,CA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H6CA20152,"PANETTA, JIMMY",House,DEM,CA,I,3357555.24,1823326.52,1583704.43,0.0,0.0,1770648.82,0.0,3714638.61,0.0
H0CA20122,"GORMAN, JEFF",House,REP,CA,C,250.0,2775.99,250.0,0.0,0.0,0.0,0.0,0.0,0.0
H0CA39114,"CRUZ-LARA, IGNACIO ISRAEL",House,REP,CA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1219.78,2050.0
H2CA20136,"EPPERSON, DALILA",House,REP,CA,C,700.0,915.41,0.0,0.0,700.0,0.0,0.0,0.0,1468.84
H4CA19100,"ANDERSON, JASON",House,REP,CA,C,18044.56,7642.84,7948.56,96.0,10000.0,0.0,0.0,10401.72,15800.98
H4CA19118,"DOUGHERTY, SEAN JACOB",House,GRE,CA,C,7856.0,5836.67,7746.0,10.0,100.0,0.0,0.0,2019.33,19441.0
H2CA23155,"WOOD, MARISA",House,DEM,CA,C,78944.4,78808.08,66865.46,0.0,0.0,5000.0,250.0,4634.17,0.0
H4CA20132,"MORALES, JESUS ANDY",House,DEM,CA,C,144083.35,144083.35,144083.35,0.0,0.0,0.0,0.0,0.0,0.0
H4CA20173,"GIGLIO, DAVID ANTHONY",House,REP,CA,C,44199.32,44199.32,39199.02,0.0,0.0,5000.0,0.0,0.0,0.0
H4CA20181,"FONG, VINCE",House,REP,CA,I,2311886.6,2272655.2,1417521.46,0.0,0.0,872340.02,0.0,39231.4,147126.65
H4CA20199,"BOUDREAUX, MICHAEL",House,REP,CA,C,457481.76,457431.76,445484.75,0.0,0.0,11747.0,0.0,50.0,0.0
H4CA20207,"STOLL, MATTHEW",House,REP,CA,C,24845.0,24845.0,100.0,4745.0,20000.0,0.0,0.0,0.0,0.0
H4CA20223,"KIRKLAND, KYLE R",House,REP,CA,C,723332.21,723332.21,191690.0,39542.21,392000.0,0.0,0.0,0.0,0.0
H4CA20231,"ELLIS, STANLEY",House,REP,CA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H6CA22125,"MCCARTHY, KEVIN",House,REP,CA,I,15739441.84,14991918.39,10490223.95,0.0,0.0,292500.0,0.0,6235533.03,0.0
H2CA20144,"DEWELL, BEN",House,NOP,CA,C,2230.72,2089.72,530.72,0.0,1700.0,0.0,0.0,703.4,2200.0
H4CA20082,"COSTA, JIM",House,DEM,CA,I,1705407.96,1885604.27,691703.0,0.0,0.0,1010513.42,0.0,208882.1,27665.12
H2CA21225,"MEDEIROS, ADAM THOMAS MR",House,REP,CA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA22215,"MAHER, MICHAEL A",House,REP,CA,C,785000.57,753557.41,645589.85,1500.0,5000.0,83500.0,5000.0,33667.04,55972.86
H2CA22249,"STOLL, MATTHEW",House,REP,CA,O,24845.0,24845.0,100.0,4745.0,20000.0,0.0,0.0,0.0,0.0
H0CA22110,"GARCIA, ERIC",House,DEM,CA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20910.5
H2CA21191,"OSORIO, BRYAN",House,DEM,CA,C,0.0,190.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA21233,"SALAS, RUDY",House,DEM,CA,C,6515959.58,6323925.21,4982403.54,0.0,0.0,630654.58,10819.33,206443.2,0.0
H4CA22120,"HURTADO, MELISSA",House,DEM,CA,C,84532.34,84162.61,74086.63,0.0,0.0,5700.0,0.0,369.73,27808.64
H2CA20094,"VALADAO, DAVID",House,REP,CA,I,4912595.46,4915498.5,1515905.22,0.0,0.0,2214944.0,25628.0,45535.53,13724.87
H2CA21183,"MATHYS, CHRIS",House,REP,CA,C,338675.39,337367.49,11925.89,0.0,325000.0,0.0,0.0,1807.9,520926.79
H2CA22199,"HENG, ELIZABETH",House,REP,CA,C,0.0,5245.89,0.0,0.0,0.0,0.0,0.0,0.0,88725.88
H2CA22231,"CONWAY, CONNIE",House,REP,CA,I,0.0,13109.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8CA20059,"NUNES, DEVIN G.",House,REP,CA,I,2875984.7,617253.07,0.0,0.0,0.0,0.0,0.0,13448118.27,0.0
H2CA08214,"MARSHALL, DEREK",House,DEM,CA,C,759288.77,770326.34,728478.04,0.0,0.0,20250.0,8189.71,3213.25,2719.81
H2CA23163,"GILL, LOUIS",House,DEM,CA,C,0.0,628.95,0.0,0.0,0.0,0.0,0.0,9600.6,0.0
H0CA08135,"OBERNOLTE, JAY",House,REP,CA,I,1532906.86,905220.42,514607.67,0.0,0.0,985223.72,0.0,997839.76,1125000.0
H6CA24303,"CARBAJAL, SALUD O.",House,DEM,CA,I,2037379.78,1497496.5,1257314.73,0.0,0.0,765262.37,0.0,2643869.51,1945.71
H2CA24229,"ALLEN, BRAD DR.",House,REP,CA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.23,23240.0
H4CA24142,"FAREED, JUSTIN",House,REP,CA,C,0.0,1794.61,0.0,0.0,0.0,0.0,0.0,0.0,30488.77
H4CA24191,"COLE, THOMAS DR",House,REP,CA,C,42871.7,80220.71,22951.7,0.0,19920.0,0.0,0.0,-37349.01,28351.0
H6CA24279,"TENENBAUM, MICHAEL",House,REP,CA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4953.25,64262.18
H2CA24203,"WESLANDER QUAID, MICHELE",House,NPA,CA,C,0.0,4117.29,0.0,0.0,0.0,0.0,0.0,1240.54,0.0
H2CA25200,"LUEVANOS, RUTH",House,DEM,CA,C,0.0,4900.07,0.0,0.0,0.0,0.0,0.0,-3.33,64181.19
H2CA36439,"RUIZ, RAUL DR.",House,DEM,CA,I,2504794.87,2388851.48,1375473.98,0.0,0.0,1106000.0,9.07,1702739.4,0.0
H4CA25248,"ORTIZ, OSCAR",House,DEM,CA,C,37975.01,34074.71,32975.01,0.0,5000.0,0.0,0.0,4120.3,5000.0
H0CA25097,"VALLADARES, SUZETTE MARTINEZ",House,REP,CA,C,0.0,599.2,0.0,0.0,0.0,0.0,0.0,1526.21,20396.47
H0CA25113,"UNDERWOOD JACOBS, ANGELA",House,REP,CA,C,1617.5,14327.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0CA25220,"LOZANO, DAVID",House,REP,CA,C,0.0,1914.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA01177,"HAWKINS, BRIAN",House,REP,CA,C,235.0,7408.23,235.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA25242,"TYSON, BRIAN",House,REP,CA,C,5140.99,5504.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA25259,"THAKUR, ALBERT 'BURT'",House,REP,CA,C,86526.03,85776.42,76376.59,0.0,6106.0,1000.0,0.0,749.61,6106.0
H2CA36447,"REISS, JONATHAN",House,REP,CA,C,14156.17,15576.24,10529.36,0.0,0.0,1274.45,0.0,39.21,14017.12
H4CA25214,"TRUMAN, CECI",House,REP,CA,C,142532.48,139924.59,139663.69,5.0,0.0,700.0,0.0,2607.89,0.0
H4CA25222,"WEEKS, IAN",House,REP,CA,C,147438.99,134181.28,141638.99,0.0,0.0,5800.0,0.0,13257.71,0.0
H4CA25230,"CHAPA, MIGUEL",House,REP,CA,C,20694.0,19967.54,12020.0,0.0,8550.0,0.0,0.0,726.46,20903.07
H2CA00120,"BROWNLEY, JULIA",House,DEM,CA,I,1599723.3,1006558.68,802508.4,0.0,0.0,756412.51,0.0,942357.13,0.0
H4CA26196,"ANSTEAD, CHRIS",House,DEM,CA,C,42447.58,42447.58,12447.58,0.0,30000.0,0.0,0.0,0.0,5431.15
H6CA41166,"MIKELS, MARJORIE MUSSER",House,DEM,CA,,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,10096.76
H2CA26133,"JACOBS, MATTHEW",House,REP,CA,C,816.83,45671.24,630.0,0.0,0.0,-2000.0,0.0,0.0,0.0
H4CA26162,"KOSLOW, MICHAEL",House,REP,CA,C,100754.66,89443.21,62754.66,0.0,33000.0,5000.0,0.0,11311.45,65883.0
H2CA26158,"GOODMAN, DAVID",House,IND,CA,C,0.0,2650.09,0.0,0.0,0.0,0.0,0.0,0.0,500.0
H2CA25218,"QUARTEY, JOHN QUAYE II",House,DEM,CA,C,0.0,40046.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4CA27111,"WHITESIDES, GEORGE",House,DEM,CA,C,10614137.63,10287404.27,7546688.54,273627.5,1310000.0,692133.41,10190.36,326733.36,1310000.0
H4CA27129,"CARRILLO JR, FRANCISCO",House,DEM,CA,C,34034.53,34034.53,34034.53,0.0,0.0,0.0,0.0,0.0,0.0
H8CA27112,"WITT, BRYAN",House,DEM,CA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.18,28500.0
H0CA25105,"GARCIA, MICHAEL",House,REP,CA,I,6539107.78,6605923.34,4113047.38,0.0,0.0,1461750.0,0.0,49856.09,3173.08
H0CA32101,"CHU, JUDY",House,DEM,CA,I,1915612.32,1660999.97,1187948.99,0.0,0.0,721700.0,0.0,3602004.95,0.0
H2CA28188,"HALLMAN, WESLEY PHILLIP",House,REP,CA,C,10441.31,11917.35,0.0,0.0,0.0,0.0,0.0,0.0,19000.0
H4CA28127,"VERLATO, APRIL",House,REP,CA,C,349180.9,341947.34,282075.4,0.0,0.0,6000.0,1000.0,7837.65,60000.0
H0CA28141,"BARBOSA, JENNIFER",House,IND,CA,C,0.0,623.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA27222,"DEPAOLIS, GIULIANO GIOVANNI",House,NPA,CA,C,4133.97,4009.85,0.0,4133.97,0.0,0.0,0.0,0.0,4000.0
H0CA00082,"PORTANTINO, ANTHONY",House,DEM,CA,C,333.54,182416.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA28113,"CARDENAS, TONY",House,DEM,CA,I,661700.12,855062.42,170678.57,0.0,0.0,469659.0,0.0,45909.21,0.0
H4CA29141,"RIVAS, LUZ",House,DEM,CA,O,946966.04,682702.81,561950.5,0.0,0.0,384557.34,0.0,264263.23,0.0
H8CA29100,"DUENAS, ANGELICA MARIA",House,DEM,CA,O,119777.59,125708.04,118777.59,0.0,0.0,1000.0,0.0,-96.27,0.0
H2CA28097,"HERNANDEZ, DAVID RAYMOND",House,REP,CA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,12415.15
H2CA29087,"CARRANZA, MARGARITA MARIA MMC MMC",House,REP,CA,O,3240.0,3240.0,0.0,0.0,1500.0,0.0,0.0,265.02,1740.0
H4CA29158,"BERNAL, BENITO",House,REP,CA,O,55143.71,39905.83,35033.71,110.0,10000.0,0.0,0.0,0.0,0.0
H0CA27085,"SCHIFF, ADAM",House,DEM,CA,I,48149196.78,62791130.49,45110628.66,0.0,0.0,1015453.06,250.0,6381026.62,0.0
H0CA28174,"PUDLO, G MAEBE",House,DEM,CA,O,116190.76,110702.81,115848.66,0.0,0.0,0.0,0.0,0.0,0.0
H2CA30341,"SHYNE, SEPI",House,DEM,CA,O,399490.3,399490.3,389772.48,0.0,0.0,9150.0,0.0,0.0,0.0
H4CA30131,"MELVOIN, NICK",House,DEM,CA,O,1495270.39,1282604.79,1426856.42,0.0,0.0,5500.0,0.0,212665.6,0.0
H4CA30149,"FRIEDMAN, LAURA",House,DEM,CA,O,1835665.11,1538916.87,1519517.95,0.0,0.0,309393.0,0.0,296748.24,0.0
H4CA30164,"SAVAGE, BEN",House,DEM,CA,O,1374520.54,1373648.66,46885.54,250000.0,1077000.0,0.0,0.0,870.74,719000.0
H4CA30180,"PORTANTINO, ANTHONY",House,DEM,CA,O,1763752.82,1758288.81,1227566.22,5.0,0.0,423466.65,0.0,5464.01,15000.0
H4CA30198,"FEUER, MICHAEL",House,DEM,CA,O,1491487.45,1493442.45,1417104.65,0.0,50785.0,8099.0,200.0,0.0,34751.63
H4CA30248,"DUNWOODY, STEPHEN ANDRAE'",House,DEM,CA,O,31894.45,31829.97,10650.0,5474.9,15769.55,0.0,0.0,64.48,15769.55
H4CA30255,"IDAN, SARAH",House,DEM,CA,O,14883.01,14883.01,14883.0,0.0,0.0,0.0,0.0,0.0,0.0
H4CA30263,"RATEVOSIAN, JIRAIR",House,DEM,CA,O,312654.27,312654.27,288262.16,21392.11,0.0,3000.0,0.0,0.0,0.0
H4CA30271,"ARREAGA, FRANCESCO",House,DEM,CA,O,5488.84,5488.84,5488.84,0.0,0.0,0.0,0.0,0.0,0.0
H4CA30321,"NAJERA, COURTNEY SIMONE",House,DEM,CA,O,2566.05,2025.81,275.0,2041.05,0.0,250.0,0.0,540.24,0.0
H0CA26145,"KENNEDY, RONDA",House,REP,CA,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49754.38,12161.54
H4CA30081,"KLEINMAN, PABLO",House,REP,CA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66030.72
H4CA30214,"GIPSON, PATRICK LEE",House,REP,CA,O,2118.66,2118.66,2118.66,0.0,0.0,0.0,0.0,0.0,0.0
H4CA30222,"SAWCHUK, ERIC RICHARD",House,REP,CA,O,1376.17,1426.17,500.0,876.17,0.0,0.0,0.0,0.0,0.0
H4CA30230,"BALEKIAN, ALEX ARTO",House,REP,CA,O,443145.69,440326.28,409961.72,5.52,30100.0,2749.0,0.0,2819.41,757.33
H4CA30305,"MARTINEZ, J. EMILIO",House,REP,CA,O,1990.0,1805.8,385.0,80.0,1525.0,0.0,0.0,0.0,0.0
H4CA30156,"BOCANEGRA, JOSH",House,NOP,CA,O,7806.0,3730.66,7806.0,0.0,0.0,0.0,0.0,-1812.66,0.0
H4CA31055,"REYES, ELOISE GOMEZ",House,DEM,CA,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.41,119061.15
H4CA31113,"ARCHULETA, BOB",House,DEM,CA,O,576500.81,559039.78,323365.2,0.0,225000.0,11600.0,0.0,17461.03,230000.0
H4CA31139,"LUTZ, MARY ANN",House,DEM,CA,O,626215.16,626215.16,113465.15,0.0,505000.0,7750.0,0.0,0.0,0.0
H4CA31154,"RUBIO, SUSAN",House,DEM,CA,O,583861.02,582224.81,543939.06,0.0,0.0,25150.0,0.0,1636.21,12581.42
H4CA31162,"HAFIF, GREGORY KEITH",House,DEM,CA,O,826620.0,826620.0,226620.0,0.0,0.0,0.0,0.0,0.0,600000.0
H4CA31170,"CISNEROS, GILBERT",House,DEM,CA,O,6477170.49,6437094.66,523212.01,6600.0,5450000.0,423682.47,0.0,40075.83,5450000.0
H8CA34068,"NAPOLITANO, GRACE",House,DEM,CA,I,49692.72,487075.61,4650.0,0.0,0.0,43000.0,0.0,223315.54,0.0
H2CA31158,"GUTIERREZ, REX DALE ALEXANDER",House,REP,CA,C,0.0,350.0,0.0,0.0,0.0,0.0,0.0,6411.27,0.0
H4CA31188,"MORENO, ELVIRA",House,REP,CA,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H6CA31134,"FLYNN, SEAN",House,REP,CA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.67,722882.32
H0CA31087,"SOLIS, HILDA",House,DEM,CA,I,0.0,33350.0,0.0,0.0,0.0,0.0,0.0,54542.15,0.0
H0CA32333,"GONZALES, EMANUEL LAWRENCE MR",House,DEM,CA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.03,0.0
H2CA30275,"RHODES, AARIKA SAMONE",House,DEM,CA,C,100.0,11048.0,0.0,0.0,0.0,0.0,0.0,26594.2,0.0
H4CA30123,"RAB, AEJAZ (RAJI)",House,DEM,CA,C,125.0,574.0,0.0,125.0,0.0,0.0,0.0,4556.38,141611.25
H4CA32152,"ABBITT, DAVE",House,DEM,CA,C,2240.0,0.0,2240.0,0.0,0.0,0.0,0.0,2240.0,0.0
H6CA24113,"SHERMAN, BRAD",House,DEM,CA,I,2059587.35,1106415.26,1116504.37,0.0,0.0,861549.01,0.0,3921944.7,0.0
H6CA32157,"BROWN, DAVID MR.",House,DEM,CA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA30283,"VOLOTZKY, LUCIE LAPOINTE",House,REP,CA,C,0.0,1974.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4CA32129,"SHUSTER, JAMES BARTLEY MR",House,REP,CA,C,5421.85,6911.02,3721.85,0.0,1600.0,0.0,0.0,0.0,0.0
H4CA32137,"THOMPSON, LARRY",House,REP,CA,C,140107.71,140107.71,47634.0,92473.71,0.0,0.0,0.0,0.0,0.0
H2CA31125,"AGUILAR, PETE",House,DEM,CA,I,5866371.81,4797056.96,2439224.2,0.0,0.0,2514457.6,0.0,2649071.17,0.0
H4CA33168,"MILLER, MATTHEW LOUIS",House,DEM,CA,O,0.0,2884.0,0.0,0.0,0.0,0.0,0.0,511.18,0.0
H6CA24048,"WAXMAN, HENRY A",House,DEM,CA,C,556.56,33925.75,0.0,0.0,0.0,0.0,0.0,1580.9,3520.59
H0CA33216,"LIEW, SARAH SUN DR.",House,REP,CA,C,48420.0,30977.63,300.0,0.0,48120.0,0.0,0.0,240.77,292059.24
H4CA33135,"CARR, ELAN S.",House,REP,CA,O,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11284.82
H4CA33267,"HERMAN, THOMAS",House,REP,CA,C,5758.43,3882.68,4100.0,1658.43,0.0,0.0,0.0,1875.75,0.0
H2CA30143,"BECERRA, XAVIER",House,DEM,CA,I,88801.4,53634.97,0.0,0.0,0.0,0.0,0.0,1446362.04,0.0
H2CA34079,"KIM, DAVID YUNG HO",House,DEM,CA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13512.17,9000.0
H4CA34083,"KIM, DAVID",House,DEM,CA,C,570467.58,553269.72,555967.58,0.0,0.0,14500.0,0.0,17197.86,0.0
H4CA34117,"FERRELL, DAVID",House,DEM,CA,C,9078.1,9078.1,9078.1,0.0,0.0,0.0,0.0,0.0,0.0
H8CA34134,"CARMONA, ARTURO",House,DEM,CA,O,0.0,282.21,0.0,0.0,0.0,0.0,0.0,0.0,45864.36
