CMTE_ID,CMTE_NM,CMTE_TP,CMTE_DSGN,TTL_RECEIPTS,TTL_DISB,INDV_CONTRIB,OTHER_POL_CMTE_CONTRIB,CAND_CONTRIB,CAND_LOANS,CONTRIB_TO_OTHER_CMTE,IND_EXP,COH_COP,DEBTS_OWED_BY,CVG_END_DT,CMTE_TP_DESC,CATEGORY
C00010603,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,Y,U,683665789.81,692095414.04,198991259.2,1236125.25,0.0,0.0,11926.12,0.0,22122489.78,0.0,12/31/2024,Party - Qualified,Party Committees
C00010793,THE LOOSE GROUP,Q,U,164965.43,176361.63,164950.0,0.0,0.0,0.0,146000.0,0.0,13116.41,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),Q,B,2707611.1,3129715.49,2559711.1,127800.0,0.0,0.0,3081500.0,0.0,501059.05,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00010876,TEAMSTERS UNION LOCAL #115 POLITICAL ACTION FUND (AKA DRIVE-LOCAL NO. 115),Q,U,205864.78,126210.9,179492.9,0.0,0.0,0.0,0.0,0.0,407817.75,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00010983,JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE,Q,B,1105555.82,1017672.0,1007099.17,0.0,0.0,0.0,803000.0,0.0,256630.03,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,Q,B,19527198.18,19722894.71,14798547.4,0.0,0.0,0.0,5196988.69,4320372.5,1723147.24,1822677.08,12/31/2024,PAC - Qualified,Traditional PACs
C00011197,KENTUCKY STATE DEMOCRATIC CENTRAL EXECUTIVE COMMITTEE,Y,U,13436653.59,14570877.92,5267944.86,316400.0,0.0,0.0,0.0,0.0,53314.49,8176.02,12/31/2024,Party - Qualified,Party Committees
C00011262,BROTHERHOOD OF RAILROAD SIGNALMEN POLITICAL ACTION COMMITTEE,Q,B,263019.93,244795.96,263019.93,0.0,0.0,0.0,223525.0,0.0,42010.41,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00011338,SAILORS' POLITICAL FUND,Q,U,30194.67,36531.09,30194.67,0.0,0.0,0.0,35500.0,0.0,9887.92,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00011544,OHIO DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,Q,U,323880.0,403284.17,323880.0,0.0,0.0,0.0,0.0,0.0,665483.52,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00011627,MINNESOTA BANKERS POLITICAL ACTION COMMITTEE,Q,U,54385.0,49680.46,44385.0,10000.0,0.0,0.0,0.0,0.0,16979.97,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00011643,IMPERIAL COUNTY REPUBLICAN PARTY (FED),Y,U,18132.76,26224.76,18132.76,0.0,0.0,0.0,0.0,0.0,3003.79,0.0,12/31/2024,Party - Qualified,Party Committees
C00011767,PAC INTERNATIONAL UNION SECURITY POLICE FIRE PROFESSIONALS OF AMERICA (SPFPA),N,U,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,37722.24,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00012211,NORTH CAROLINA DENTAL SOCIETY PAC,Q,U,95515.94,109264.26,95515.94,0.0,0.0,0.0,0.0,0.0,404.39,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00012245,UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC),Q,B,3087315.3,2932100.0,2489920.97,0.0,0.0,0.0,2932000.0,0.0,993632.43,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00012310,BLACK & VEATCH POLITICAL ACTION COMMITTEE (BLACK & VEATCH PAC),Q,B,278925.92,188098.02,278925.92,0.0,0.0,0.0,184300.0,0.0,256670.52,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00012328,FLORIDA SUGAR CANE LEAGUE PAC,Q,B,349160.0,342512.0,314160.0,35000.0,0.0,0.0,342500.0,0.0,41653.06,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00012401,CALIFORNIA ENVIRONMENTAL VOTERS FEDERAL PAC,Q,U,18155.7,20429.18,18155.7,0.0,0.0,0.0,12000.0,0.0,5113.34,984.8,12/31/2024,PAC - Qualified,Traditional PACs
C00012468,THE COCA-COLA COMPANY NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT,Q,B,185926.13,153875.0,185926.13,0.0,0.0,0.0,152650.0,0.0,96671.64,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00012476,UA UNION PLUMBERS & PIPEFITTERS VOTE! PAC (UNITED ASSOCIATION OF JOURNEYMEN AND APPRENTICES OF THE PLUMBING & PIPEFITTING INDUSTRY OF THE UNITED STATES AND CANADA),Q,B,10136826.39,9633025.33,6718408.42,0.0,0.0,0.0,6478800.0,1062960.0,2366137.22,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00012484,FLORIDA BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE,Q,B,132270.0,130000.0,132270.0,0.0,0.0,0.0,130000.0,0.0,7443.27,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00012880,AMERICAN PHYSICAL THERAPY ASSOCIATION PHYSICAL THERAPY POLITICAL ACTION COMMITTEE (PT-PAC),Q,B,1142414.27,1074399.04,1112870.14,0.0,0.0,0.0,1067500.0,0.0,602785.24,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00012914,AMERICAN LAND TITLE ASSOCIATION TITLE INDUSTRY PAC (TIPAC),Q,B,1023652.04,1118789.53,999091.79,18500.0,0.0,0.0,1077000.0,0.0,133075.94,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00013342,UNITED MINE WORKERS OF AMERICA - COAL MINERS POLITICAL ACTION COMMITTEE,Q,U,783824.04,905314.1,778824.04,0.0,0.0,0.0,588500.0,0.0,25996.21,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00013748,NORTH DAKOTA DEMOCRATIC-NONPARTISAN LEAGUE PARTY,Y,U,4648585.8,4609783.19,343276.85,129857.77,0.0,0.0,0.0,0.0,138325.67,13042.4,12/31/2024,Party - Qualified,Party Committees
C00013961,"SHEET METAL & AIR CONDITIONING CONTRACTORS' NATIONAL ASSOC., INC. POLITICAL ACTION COMMITTEE",Q,U,528183.91,501071.97,527183.91,0.0,0.0,0.0,499000.0,0.0,72901.41,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00014019,COMMITTEE ORGANIZED FOR THE TRADING OF COTTON PAC OF THE AMERICAN COTTON SHIPPERS ASSOCIAT,Q,U,505519.25,189000.0,504519.25,0.0,0.0,0.0,189000.0,0.0,510977.38,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00014092,SAN BERNARDINO COUNTY REPUBLICAN CENTRAL COMMITTEE,Y,U,121010.79,125465.37,41056.24,68000.0,0.0,0.0,1870.22,0.0,6.47,962.29,12/31/2024,Party - Qualified,Party Committees
C00014498,REPUBLICAN PARTY OF IOWA,Y,U,6262316.57,6081318.83,1436450.83,534288.07,0.0,0.0,0.0,0.0,229280.83,0.0,12/31/2024,Party - Qualified,Party Committees
C00014555,FOOD MARKETPLACE INC. POLITICAL ACTION COMMITTEE FMI FOODPAC,Q,B,279135.5,252528.07,210635.5,68500.0,0.0,0.0,236612.56,0.0,155425.86,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00014878,GENERAL AVIATION MANUFACTURERS ASSOCIATION POLITICAL ACTION COMMITTEE,Q,U,195565.61,203848.35,181529.84,9000.0,0.0,0.0,203000.0,0.0,173918.85,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00015552,BEEF-PAC (BEEF POLITICAL ACTION COMMITTEE OF TEXAS CATTLE FEEDERS ASSOCIATION),Q,B,412082.94,384456.9,410175.0,0.0,0.0,0.0,187000.0,0.0,129875.67,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00015594,LOUISVILLE & JEFFERSON COUNTY REPUBLICAN EXECUTIVE COMMITTEE,Y,U,521188.62,563817.99,478813.85,23506.48,0.0,0.0,0.0,0.0,7815.42,0.0,12/31/2024,Party - Qualified,Party Committees
C00015933,PINNACLE WEST CAPITAL CORPORATION PAC,Q,B,973096.52,953582.08,937995.36,0.0,0.0,0.0,687500.0,0.0,41582.57,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00016386,AMERICAN BAKERS ASSOCIATION AMERICAN BAKERS POLITICAL ACTION COMMITTEE,Q,B,324748.2,134151.93,313748.2,10000.0,0.0,0.0,132500.0,0.0,477217.12,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00016683,PFIZER INC. PAC,Q,B,1958331.43,2104041.32,1942953.43,0.0,0.0,0.0,1411480.0,0.0,210403.3,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00016899,OHIO DEMOCRATIC PARTY - FEDERAL,Y,U,28533485.46,27424324.49,2196126.33,449527.01,0.0,0.0,10000.0,0.0,1837196.51,111937.56,12/31/2024,Party - Qualified,Party Committees
C00017194,INTERNATIONAL UNION OF OPERATING ENGINEERS LO 825 POLITICAL ACTION AND EDUCATION COMMITTEE,Q,U,358912.35,601951.25,353912.35,0.0,0.0,0.0,64500.0,0.0,270050.27,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00017244,MARINE FIREMAN'S UNION POLITICAL ACTION FUND,Q,U,8455.0,12100.0,8455.0,0.0,0.0,0.0,1000.0,0.0,67893.21,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00017525,AMERICAN NURSES ASSOCIATION PAC,Q,B,478732.57,507337.75,438432.57,0.0,0.0,0.0,472500.0,0.0,366341.48,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00017558,BIPARTISAN POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION BIPAC/BNYMC,Q,B,478362.24,459734.96,477362.24,0.0,0.0,0.0,429000.0,0.0,116998.45,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00017681,ALEXANDER AND BALDWIN INC FEDPAC,Q,U,5523.0,14000.0,5523.0,0.0,0.0,0.0,14000.0,0.0,23048.56,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00018028,PRINTING UNITED ALLIANCE POLITICAL ACTION COMMITTEE (PRINTPAC),Q,B,2882.23,5754.4,0.0,0.0,0.0,0.0,2750.0,0.0,17204.11,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00018036,U.S. BANCORP POLITICAL PARTICIPATION PROGRAM,Q,B,519940.31,558682.68,513940.31,0.0,0.0,0.0,290500.0,0.0,99683.64,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00018135,DEMOCRATIC CANDIDATE FUND,Q,U,0.0,1804.0,0.0,0.0,0.0,0.0,1500.0,0.0,1095.83,0.0,07/22/2024,PAC - Qualified,Traditional PACs
C00018929,NORTH DAKOTA REPUBLICAN PARTY,Y,U,2127361.9,2296680.29,467470.16,48427.17,0.0,0.0,1000.0,0.0,55195.37,0.0,12/31/2024,Party - Qualified,Party Committees
C00018945,DORSEY NATIONAL FUND,Q,U,20000.0,26970.0,20000.0,0.0,0.0,0.0,14250.0,0.0,7490.0,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00019083,CALIFORNIA CANNING PEACH ASSOCIATION POLITICAL ACTION COMMITTEE (AKA PEACH -PAC),Q,U,31708.06,36591.37,31699.39,0.0,0.0,0.0,33250.0,0.0,45018.12,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,Y,U,63427392.68,61697041.92,25925719.06,1236875.75,0.0,0.0,0.0,0.0,2134722.7,142976.61,12/31/2024,Party - Qualified,Party Committees
C00019380,KANSAS DEMOCRATIC PARTY- FEDERAL,Y,U,5927412.43,6035353.65,930416.87,47100.0,0.0,0.0,4000.0,0.0,100573.86,0.0,12/31/2024,Party - Qualified,Party Committees
C00019653,EDISON INTERNATIONAL PAC,Q,B,683339.9,581656.72,678339.9,0.0,0.0,0.0,580500.0,0.0,473188.79,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00020453,CASS COUNTY REPUBLICAN CENTRAL COMMITTEE,Y,U,51952.96,63539.36,51952.96,0.0,0.0,0.0,0.0,0.0,18476.51,0.0,12/31/2024,Party - Qualified,Party Committees
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,Y,U,3942238.58,3880027.85,626464.42,1976.48,0.0,0.0,46129.34,0.0,126559.42,0.0,12/31/2024,Party - Qualified,Party Committees
C00021121,VOICE OF TEACHERS FOR EDUC/CMTE ON POL EDUC OF NY STATE UNTD TEACHERS (VOTE/COPE) OF NYSUT,Q,U,14757840.78,11600478.13,13810270.39,0.0,0.0,0.0,0.0,0.0,12874150.86,12642.0,12/31/2024,PAC - Qualified,Traditional PACs
C00021295,BRACEPAC,Q,B,224438.41,213000.0,224438.41,0.0,0.0,0.0,213000.0,0.0,16777.86,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00021972,PHARMACEUTICAL RESEARCH & MANUFACTURERS OF AMERICA BETTER GOVERNMENT COMMITTEE,Q,B,400257.49,500851.54,351981.49,40000.0,0.0,0.0,500000.0,0.0,78869.45,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00022343,"INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURPAC)",Q,B,2610302.93,2663680.26,2579802.93,5000.0,0.0,0.0,2565500.0,0.0,984369.23,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00022368,"NATIONAL ASSOCIATION OF CHAIN DRUG STORES, INC. POLITICAL ACTION COMMITTEE",Q,B,321363.9,279513.82,219700.08,75900.0,0.0,0.0,213500.0,0.0,217435.24,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00022756,DARIGOLD POLITICAL ACTION COMMITTEE FKA NORTH PACIFIC DAIRY,Q,U,34640.5,25204.13,34640.5,0.0,0.0,0.0,18000.0,0.0,31056.85,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00022988,AMERICAN HORTICULTURE INDUSTRY ASSOCIATION - POLITICAL ACTION COMMITTEE (AMERICANHORT PAC),Q,U,23000.0,28547.13,22500.0,500.0,0.0,0.0,28000.0,0.0,11544.14,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00023028,NATIONAL COTTON COUNCIL OF AMERICA COMMITTEE FOR THE ADVANCEMENT OF COTTON,Q,U,1283834.0,1259154.59,1250289.04,23000.0,0.0,0.0,1176500.0,0.0,485375.24,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00023580,NATIONAL ASSOCIATION OF LETTER CARRIERS OF U.S.A. POLITICAL FUND (LETTER CARRIER POLITICAL FUND),Q,B,7296729.0,8114991.64,7022229.0,0.0,0.0,0.0,5708000.0,39327.73,490970.34,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00023754,POLITICAL ACTION COUNCIL OF EDUCATORS(UNITED TEACHERS-LOS ANGELES),Q,U,0.0,7068.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/31/2023,PAC - Qualified,Traditional PACs
C00023838,"CONNECTICUT REPUBLICAN STATE CENTRAL COMMITTEE, INC.",Y,U,3270146.84,3268528.11,703255.88,54675.0,0.0,0.0,0.0,0.0,21375.99,15944.08,12/31/2024,Party - Qualified,Party Committees
C00024281,NORTH AMERICAN MEAT INSTITUTE POLITICAL ACTION COMMITTEE,Q,B,106971.07,131000.0,91971.07,0.0,0.0,0.0,131000.0,0.0,53959.69,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00024349,ALASKA AIR GROUP INC. POLITICAL ACTION COMMITTEE,Q,B,234945.51,194750.0,199860.25,0.0,0.0,0.0,194750.0,0.0,84605.18,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00024372,DEMOCRATIC PARTY OF ARKANSAS,Y,U,5438483.1,5288246.63,995334.28,19560.0,0.0,0.0,0.0,0.0,238132.27,20904.28,12/31/2024,Party - Qualified,Party Committees
C00024422,SUPPORTERS OF ENGINEERS LOCAL 3 ENDORSED CANDIDATES,Q,U,137902.23,107571.15,137902.23,0.0,0.0,0.0,11206.14,24430.0,58804.79,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00024521,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC),Q,B,8174797.04,8383712.96,6663297.04,0.0,0.0,0.0,2771500.0,0.0,246064.86,500000.0,12/31/2024,PAC - Qualified,Traditional PACs
C00024679,VERMONT DEMOCRATIC PARTY,Y,U,4949341.51,4993517.05,539409.65,157570.0,0.0,0.0,0.0,0.0,98009.28,0.0,12/31/2024,Party - Qualified,Party Committees
C00024752,"MATSON, INC. FEDERAL ELECTION COMMITTEE",Q,U,358856.42,185900.0,356198.86,0.0,0.0,0.0,185900.0,0.0,900701.79,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00024869,GENERAL ELECTRIC COMPANY AEROSPACE EMPLOYEE POLITICAL ACTION COMMITTEE (GE AEROSPACE PAC),Q,B,644763.22,507202.28,644222.28,0.0,0.0,0.0,487300.0,0.0,198810.34,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00024935,NORTHERN TRUST CORPORATION POLITICAL ACTION COMMITTEE (NORTHERN TRUST PAC),Q,B,20346.0,33750.0,20346.0,0.0,0.0,0.0,11500.0,0.0,13675.3,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00024968,AMERICAN OPTOMETRIC ASSOCIATION POLITICAL ACTION COMMITTEE,Q,B,2160384.07,2081600.03,2141884.99,0.0,0.0,0.0,1996500.0,0.0,539567.27,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00025254,MINNESOTA DEMOCRATIC-FARMER-LABOR PARTY,Y,U,26135023.09,24366112.65,8641016.88,1321508.2,0.0,0.0,17500.0,355976.66,2444951.06,47000.0,12/31/2024,Party - Qualified,Party Committees
C00025395,PUBLIC SERVICE COMPANY OF NEW MEXICO RESPONSIBLE CITIZENS GROUP - FEDERAL,Q,B,86133.44,79716.01,86133.44,0.0,0.0,0.0,79500.0,0.0,134089.64,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00025536,"ZF AUTOMOTIVE US, INC. POLITICAL ACTION COMMITTEE (A/K/A ZF AUTOMOTIVE US PAC)",Q,B,6240.07,6300.9,6240.07,0.0,0.0,0.0,0.0,0.0,34217.07,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00025668,BANK OF HAWAII CORPORATION SPECIAL POLITICAL EDUCATION COMMITTEE,Q,U,9165.1,2000.0,9165.1,0.0,0.0,0.0,2000.0,0.0,36279.25,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00027342,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE,Q,B,13988064.36,14400423.6,13896689.66,0.0,0.0,0.0,6159500.0,0.0,1023150.33,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00027359,"INT'L ASSOCIATION OF BRIDGE, STRUCTURAL, ORNAMENTAL AND REINFORCING IRON WORKERS (IPAL)",Q,B,3117549.6,1954414.03,3116830.02,0.0,0.0,0.0,1438100.0,0.0,3067909.04,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00027466,NRSC,Y,U,296513913.4,301957490.1,165933254.63,15095575.66,0.0,0.0,1018600.0,21361846.75,2734159.15,17000000.0,12/31/2024,Party - Qualified,Party Committees
C00027532,AMERICAN MARITIME OFFICERS VOLUNTARY POLITICAL ACTION FUND,Q,B,628140.38,602003.0,558287.22,0.0,0.0,0.0,598500.0,0.0,76532.42,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00028787,NATIONAL CATTLEMEN'S BEEF ASSOCIATION POLITICAL ACTION COMMITTEE (NCBA-PAC),Q,B,1225038.41,1169500.0,1192538.41,22500.0,0.0,0.0,1169500.0,0.0,508783.34,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00028860,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION",Q,U,13762019.03,15604806.67,11357019.03,0.0,0.0,0.0,8795975.0,0.0,2141079.94,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00029348,AMERICAN FOREST & PAPER ASSOCIATION POLITICAL ACTION COMMITTEE,Q,B,328566.0,240031.7,292566.0,35000.0,0.0,0.0,235500.0,0.0,340945.21,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00029447,INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC,Q,B,6803002.97,6986016.23,6732002.97,0.0,0.0,0.0,5634450.0,7565.61,2412081.72,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00029504,ENGINEERS POLITICAL EDUCATION COMMITTEE (EPEC)/INTERNATIONAL UNION OF OPERATING ENGINEERS,Q,B,8717298.5,8602111.68,2443007.06,0.0,0.0,0.0,8003622.0,0.0,1314088.93,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00030676,UNITED STATES STEEL CORPORATION POLITICAL ACTION COMMITTEE,Q,U,186037.28,0.0,186037.28,0.0,0.0,0.0,0.0,0.0,601832.97,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,Q,B,19775632.67,18162863.24,14077211.95,0.0,0.0,0.0,8664250.0,4741073.28,18396916.51,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00030734,DISTILLED SPIRITS COUNCIL OF THE UNITED STATES INC POLITICAL ACTION COMMITTEE,Q,B,26427.62,56445.6,25169.39,0.0,0.0,0.0,53914.89,0.0,38945.88,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00030809,NATIONAL COMMUNITY PHARMACISTS ASSOCIATION - PAC,Q,B,718076.53,686465.92,677011.0,25000.0,0.0,0.0,661000.0,0.0,272570.35,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,Y,U,43567901.71,43595648.99,4209870.71,196870.02,0.0,0.0,96275.0,0.0,68058.64,0.0,12/31/2024,Party - Qualified,Party Committees
C00031088,WASHINGTON STATE REPUBLICAN PARTY,Y,U,6771002.93,6758780.05,2776141.57,462634.0,0.0,0.0,15639.28,0.0,36847.11,89200.63,12/31/2024,Party - Qualified,Party Committees
C00032334,NEBRASKA REPUBLICAN PARTY,Y,U,2870129.31,2811804.11,660522.79,34500.0,0.0,0.0,0.0,0.0,86853.03,21347.15,12/31/2024,Party - Qualified,Party Committees
C00032607,SYNOVUS FINANCIAL CORP. FUND FOR EFFECTIVE LEADERSHIP,Q,U,53010.97,50000.0,53010.97,0.0,0.0,0.0,33000.0,0.0,272664.61,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00032698,INDEPENDENT COMMUNITY BANKERS OF AMERICA POLITICAL ACTION COMMITTEE,Q,B,1806328.29,1476379.19,1557716.1,12500.0,0.0,0.0,1471000.0,0.0,1329006.38,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00032797,NATIONAL GOOD GOVERNMENT FUND,Q,B,0.0,66443.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/31/2023,PAC - Qualified,Traditional PACs
C00032979,"D.R.I.V.E. - DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)",Q,U,15363502.66,13280125.83,15147266.49,0.0,0.0,0.0,4132200.0,119470.0,2918161.16,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00032995,AMALGAMATED TRANSIT UNION - COPE,Q,B,1857054.92,1635862.51,1849159.92,0.0,0.0,0.0,1267000.0,0.0,346596.44,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00033134,COLORADO REPUBLICAN COMMITTEE,Y,U,2410701.47,2496675.84,798812.17,314615.0,0.0,0.0,9110.2,0.0,239773.31,0.0,12/31/2024,Party - Qualified,Party Committees
C00033423,"HSBC TECHNOLOGY AND SERVICES USA INC. FEDERAL, STATE, AND LOCAL PAC (HSBC COMBINED PAC)",Q,B,61942.37,60570.0,61942.37,0.0,0.0,0.0,13500.0,0.0,147957.18,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00033431,TENTH CONGRESSIONAL DISTRICT DEMOCRATIC COMMITTEE,Y,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21004.6,0.0,12/31/2024,Party - Qualified,Party Committees
C00033555,"FLOWERS FOODS, INC. POLITICAL ACTION COMMITTEE",Q,U,90848.74,53500.0,88596.51,0.0,0.0,0.0,53500.0,0.0,148495.69,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00033589,CORNING INCORPORATED EMPLOYEES POLITICAL ACTION COMMITTEE (COREPAC),Q,B,372961.1,313762.46,369461.1,0.0,0.0,0.0,239750.0,0.0,818320.03,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00033704,FMC CORPORATION GOOD GOVERNMENT PROGRAM,Q,B,101012.24,31015.0,101012.24,0.0,0.0,0.0,31000.0,0.0,191874.48,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00033779,THE REAL ESTATE ROUNDTABLE POLITICAL ACTION COMMITTEE (REALPAC),Q,B,705171.4,640288.33,651500.0,42067.0,0.0,0.0,613500.0,0.0,609812.71,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00033795,AZ COTTON GROWERS ASSOCATION,Q,U,7000.0,6300.0,7000.0,0.0,0.0,0.0,6300.0,0.0,10268.89,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00033969,NOVARTIS CORPORATION POLITICAL ACTION COMMITTEE,Q,B,461788.46,489395.38,456288.46,0.0,0.0,0.0,417000.0,0.0,124038.7,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00034033,SOUTH CAROLINA REPUBLICAN PARTY,Y,U,4361045.68,4293400.07,1220588.85,704692.46,0.0,0.0,7000.0,0.0,143728.9,0.0,12/31/2024,Party - Qualified,Party Committees
C00034066,DISTRICT 1199C NAT'L UNION OF HOSPITAL & HEALTH CARE EMPLOYEES POLITICAL ACTION FUND,Q,U,2885.15,-488.75,2885.15,0.0,0.0,0.0,0.0,0.0,20586.07,121866.0,06/30/2023,PAC - Qualified,Traditional PACs
C00034132,FLUOR CORPORATION POLITICAL ACTION COMMITTEE (FLUOR PAC),Q,B,438758.53,378734.31,430277.22,0.0,0.0,0.0,368000.0,0.0,154703.72,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00034157,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),Q,B,2083079.84,2325838.49,2079579.84,0.0,0.0,0.0,2320500.0,0.0,998880.12,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00034256,NATIONAL WOMEN'S POLITICAL CAUCUS PARITY PAC,Q,U,15604.14,533.6,15604.14,0.0,0.0,0.0,500.0,0.0,3991.01,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00034272,NATIONAL CHICKEN COUNCIL POLITICAL ACTION COMMITTEE (FKA) NATIONAL BROILER COUNCIL PAC,Q,U,400435.72,390410.14,388273.9,12000.0,0.0,0.0,390000.0,0.0,207891.37,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00034298,PPG INDUSTRIES INC. PAC,Q,B,218471.39,295150.0,193221.39,0.0,0.0,0.0,142800.0,0.0,236128.62,0.0,12/31/2024,PAC - Qualified,Traditional PACs
